Date,ID,Fatigue,Soreness,Desire to Train,Irritability,Sleep hours,Sleep Quality,Monitoring Score,Monitoring Z-Score
1/12/2018,MW,3,3,4,4,8,2,16,-2.16
1/12/2018,NR,2,2,4,3,9,3,14,-1.81
1/12/2018,NE,2,3,4,4,8,1,14,-1.3
1/11/2018,ES,4,4,4,4,10.5,4,20,-1.11
1/11/2018,TS,6,5,5,6,8,5,27,1.03
1/11/2018,RE,3,4,1,1,8,2,11,-1.47
1/11/2018,TM,4,3,4,4,7.25,4,19,-0.34
1/11/2018,NE,4,4,4,4,8.25,4,20,0.78
1/11/2018,AA,4,4,4,4,8,4,20,0.53
1/11/2018,NL,4,3,4,4,7.75,4,19,-0.55
1/11/2018,IP,4,4,5,4,8,3,20,0.43
1/11/2018,HO,3,2,4,4,8.5,4,17,-1.08
1/11/2018,ID,1,2,3,3,8,1,10,-2.49
1/11/2018,ID,1,2,3,3,,1,,
1/11/2018,ID,1,2,3,3,,1,,
1/11/2018,NA,2,3,3,4,9,3,15,-1.6
1/11/2018,LH,1,2,3,3,8,3,12,-1.39
1/11/2018,CL,2,4,1,4,8,3,14,-0.86
1/11/2018,MW,3,3,4,4,8.25,2,16,-2.21
1/11/2018,TN,2,4,2,4,8,4,16,-1.39
1/11/2018,NR,4,4,4,4,8,4,20,0.93
1/11/2018,AN,3,4,2,2,10.25,3,14,-1.32
1/10/2018,TM,4,3,4,4,8.5,4,19,-0.34
1/10/2018,NL,3,3,4,4,10.25,3,17,-2.02
1/10/2018,AA,4,4,4,4,8,4,20,0.53
1/10/2018,MW,5,3,4,4,9.5,5,21,0.92
1/10/2018,ES,4,3,4,4,10.5,4,19,-1.3
1/10/2018,IP,3,2,5,4,9.5,3,17,-0.84
1/10/2018,CL,3,3,1,4,9.5,3,14,-0.87
1/10/2018,LH,2,1,2,4,9.25,3,12,-1.4
1/10/2018,NR,3,3,4,4,9,4,18,0.02
1/10/2018,HO,3,2,4,4,9,3,16,-1.7
1/10/2018,NA,3,2,2,3,8.75,3,13,-2.19
1/10/2018,RE,3,2,4,4,8,4,17,0.23
1/10/2018,AN,4,5,4,4,8.5,5,22,0.5
1/10/2018,NE,4,3,4,4,8,4,19,0.43
1/10/2018,ID,2,1,4,4,8.5,1,12,-1.81
1/10/2018,ID,2,1,4,4,,1,,
1/10/2018,ID,2,1,4,4,,1,,
1/10/2018,TN,3,3,3,4,8,4,17,-0.82
1/9/2018,ES,4,1,4,4,10.5,4,17,-1.68
1/9/2018,NA,2,3,4,4,9.75,2,15,-1.65
1/9/2018,NL,3,3,4,4,10,4,18,-1.32
1/9/2018,ID,2,1,4,3,9.5,3,13,-1.46
1/9/2018,ID,2,1,4,3,,3,,
1/9/2018,ID,2,1,4,3,,3,,
1/9/2018,LH,2,1,3,4,9,3,13,-1.03
1/9/2018,MW,3,4,4,4,8.5,4,19,-0.34
1/9/2018,NE,3,3,4,4,9.75,5,19,0.44
1/9/2018,HO,4,2,4,4,9,4,18,-0.47
1/9/2018,CL,2,2,2,5,7.75,5,16,-0.21
1/9/2018,IP,3,2,5,3,9.25,1,14,-2.11
1/9/2018,TN,3,3,3,4,7,4,17,-0.83
1/9/2018,TS,5,4,4,4,8,7,24,0.31
1/9/2018,RE,3,3,3,4,8.5,4,17,0.23
1/9/2018,NR,3,3,4,4,8.5,4,18,0.02
1/9/2018,TM,4,4,5,4,7.75,4,21,0.61
1/9/2018,AN,4,7,4,4,8,4,23,0.73
1/8/2018,AA,4,5,5,5,10,4,23,2.03
1/8/2018,ES,4,2,4,4,9,4,18,-1.51
1/8/2018,AN,3,7,1,3,8.25,3,17,-0.63
1/8/2018,HO,4,3,4,7,8,3,21,1.39
1/8/2018,TM,4,4,5,4,6.5,4,21,0.61
1/8/2018,NA,3,4,4,3,8.25,3,17,-1.08
1/8/2018,NL,4,4,4,4,9.25,4,20,0.15
1/8/2018,TS,4,5,5,4,8.25,5,23,0.06
1/8/2018,CL,2,3,1,3,8.25,4,13,-1.2
1/8/2018,ID,3,3,1,4,8.5,4,15,-0.73
1/8/2018,RE,2,4,3,4,8,3,16,-0.05
1/8/2018,MW,4,4,4,4,8,2,18,-0.98
1/8/2018,NR,4,3,4,4,9.25,5,20,0.93
1/8/2018,IP,4,3,6,4,8.5,3,20,0.42
1/8/2018,LH,2,2,2,4,7.5,3,13,-1.04
1/8/2018,NE,4,4,4,4,8.5,4,20,0.78
1/8/2018,TN,3,3,2,4,8,4,16,-1.41
1/7/2018,LH,2,2,3,4,9.5,2,13,-1.05
1/7/2018,NL,4,3,4,4,11,5,20,0.16
1/7/2018,RE,4,4,4,4,11,3,19,0.79
1/7/2018,NA,5,3,4,4,9.5,3,19,-0.5
1/7/2018,TM,3,4,3,4,11,3,17,-1.28
1/7/2018,HO,4,2,4,4,11.25,4,18,-0.47
1/7/2018,TN,2,2,2,4,8,4,14,-2.59
1/7/2018,ES,4,4,4,4,9,4,20,-1.16
1/7/2018,NR,3,3,3,4,10.5,4,17,-0.43
1/7/2018,ID,2,3,4,4,9,1,14,-1.11
1/7/2018,ID,2,3,4,4,,1,,
1/7/2018,ID,2,3,4,4,,1,,
1/7/2018,CL,2,3,1,4,10,3,13,-1.21
1/7/2018,AN,4,4,3,4,7.25,4,19,-0.18
1/7/2018,NE,4,4,2,2,10.5,5,17,-0.25
1/7/2018,MW,4,3,4,4,9,4,19,-0.35
1/6/2018,MW,4,3,4,4,9.75,4,19,-0.35
1/6/2018,TS,4,3,6,2,12.25,7,22,-0.18
1/6/2018,NL,4,2,4,4,11.5,4,18,-1.32
1/6/2018,HO,3,2,4,4,10,4,17,-1.09
1/6/2018,TN,2,2,2,4,8,4,14,-2.65
1/6/2018,NA,5,2,4,4,10.25,5,20,-0.21
1/6/2018,IP,4,2,4,4,8.25,3,17,-0.87
1/6/2018,RE,1,2,2,4,10,2,11,-1.46
1/6/2018,LH,2,1,2,3,10,2,10,-2.2
1/6/2018,ID,1,3,4,4,10,1,13,-1.49
1/6/2018,ID,1,3,4,4,,1,,
1/6/2018,ID,1,3,4,4,,1,,
1/6/2018,CL,2,3,1,4,9.75,5,15,-0.56
1/6/2018,NE,3,2,3,3,8.5,1,12,-1.97
1/6/2018,NR,2,2,2,4,9.5,4,14,-1.8
1/6/2018,ES,4,4,4,4,9,4,20,-1.17
1/6/2018,AN,3,3,1,4,7.75,3,14,-1.31
1/5/2018,TS,3,2,3,3,9.25,5,16,-1.64
1/5/2018,HO,4,3,4,4,8.75,4,19,0.15
1/5/2018,ES,4,4,4,4,9,4,20,-1.18
1/5/2018,NL,4,4,4,4,9.5,4,20,0.15
1/5/2018,LH,2,2,3,3,8,3,13,-1.08
1/5/2018,RE,1,1,3,3,9,1,9,-2.05
1/5/2018,NA,3,2,3,5,7.75,4,17,-1.09
1/5/2018,MW,3,3,4,4,8,3,17,-1.61
1/5/2018,AN,4,4,2,4,8.25,3,17,-0.64
1/5/2018,ID,1,4,4,4,8,1,14,-1.13
1/5/2018,NR,2,2,4,4,9,4,16,-0.91
1/5/2018,CL,2,4,1,3,7.75,3,13,-1.22
1/5/2018,IP,5,4,5,2,9,3,19,-0.02
1/5/2018,TN,2,2,2,4,8,4,14,-2.72
1/5/2018,TM,4,3,4,4,7.75,4,19,-0.34
1/4/2018,RE,2,4,2,3,8.25,2,13,-0.93
1/4/2018,HO,4,4,4,4,8.75,4,20,0.77
1/4/2018,ES,4,3,4,4,9,4,19,-1.38
1/4/2018,TS,5,5,4,5,9.25,6,25,0.53
1/4/2018,AA,4,4,4,4,8,4,20,0.56
1/4/2018,ID,2,3,3,4,7.5,3,15,-0.77
1/4/2018,NA,3,3,3,5,7.75,3,17,-1.09
1/4/2018,NL,4,4,4,4,8,4,20,0.15
1/4/2018,MW,3,4,4,4,8,5,20,0.26
1/4/2018,NE,3,3,4,4,8.5,4,18,0.08
1/4/2018,TN,3,3,3,4,8,4,17,-0.95
1/4/2018,NR,2,3,4,4,9,4,17,-0.46
1/4/2018,LH,2,3,3,3,6.75,2,13,-1.09
1/4/2018,IP,4,3,5,4,8.5,4,20,0.41
1/4/2018,AN,4,4,3,5,9,3,19,-0.2
1/3/2018,RE,3,3,4,4,9,5,19,0.79
1/3/2018,HO,2,2,4,4,9.5,4,16,-1.71
1/3/2018,NL,4,4,4,4,9,4,20,0.15
1/3/2018,NA,5,3,4,5,9.5,4,21,0.07
1/3/2018,ID,2,4,4,4,10,3,17,-0.02
1/3/2018,ID,2,4,4,4,,3,,
1/3/2018,MW,4,3,4,4,9,5,20,0.26
1/3/2018,ES,4,3,4,4,9,4,19,-1.39
1/3/2018,LH,2,2,2,4,9.5,3,13,-1.1
1/3/2018,AN,5,4,2,5,7.75,3,19,-0.2
1/3/2018,NR,3,3,4,4,9.5,5,19,0.46
1/3/2018,TS,5,5,7,7,10.25,7,31,2
1/3/2018,CL,3,4,1,3,8.5,3,14,-0.9
1/3/2018,TM,4,3,3,4,7.75,4,18,-0.82
1/3/2018,TN,3,3,3,4,8,4,17,-0.95
1/2/2018,ES,4,4,4,4,9,4,20,-1.22
1/2/2018,TS,4,5,3,2,10,7,21,-0.42
1/2/2018,HO,4,3,4,4,8.5,4,19,0.14
1/2/2018,NA,4,4,4,4,7.5,3,19,-0.52
1/2/2018,MW,4,4,4,4,8,4,20,0.27
1/2/2018,TM,4,4,6,7,6.5,4,25,2.48
1/2/2018,NL,4,4,4,4,19.5,4,20,0.15
1/2/2018,TN,3,3,3,4,8,4,17,-0.96
1/2/2018,RE,3,4,4,4,8,4,19,0.79
1/2/2018,NR,3,3,4,4,9,4,18,0
1/2/2018,ID,1,2,3,3,8.25,1,10,-2.63
1/2/2018,LH,2,2,2,3,8,3,12,-1.49
1/2/2018,AA,4,4,5,4,8,4,21,1.06
1/2/2018,AN,4,4,2,3,6.5,3,16,-0.87
1/1/2018,HO,4,3,4,4,8.5,4,19,0.14
1/1/2018,CL,2,4,1,7,10.5,2,16,-0.25
1/1/2018,NL,4,4,4,4,11.25,4,20,0.15
1/1/2018,LH,2,2,2,3,8.75,3,12,-1.51
1/1/2018,RE,3,4,4,4,10.25,5,20,1.08
1/1/2018,ES,4,4,4,4,9,4,20,-1.23
1/1/2018,NR,3,3,3,4,7,4,17,-0.45
1/1/2018,ID,2,2,3,4,10.25,4,15,-0.8
1/1/2018,TN,3,2,3,4,7,4,16,-1.58
1/1/2018,NA,4,3,4,4,9.25,6,21,0.06
1/1/2018,MW,5,3,4,4,9.25,5,21,0.89
1/1/2018,AA,3,4,4,4,9,3,18,-0.44
1/1/2018,AN,4,4,2,4,10,3,17,-0.65
12/31/2017,NL,4,4,4,4,9.25,4,20,0.15
12/31/2017,HO,3,2,4,4,11.5,5,18,-0.48
12/31/2017,LH,1,2,2,3,9.25,4,12,-1.52
12/31/2017,IP,2,1,4,4,7,4,15,-1.71
12/31/2017,MW,4,3,4,4,8.25,4,19,-0.35
12/31/2017,RE,1,2,2,4,8,4,13,-0.92
12/31/2017,TM,4,3,3,4,8,4,18,-0.82
12/31/2017,TN,3,2,3,4,8,4,16,-1.6
12/31/2017,ID,1,1,2,2,9.75,3,9,-3.09
12/31/2017,ID,1,1,2,2,,3,,
12/31/2017,ID,1,1,2,2,,3,,
12/31/2017,NA,4,1,3,5,8.25,5,18,-0.81
12/31/2017,NR,3,3,3,3,11,4,16,-0.91
12/31/2017,ES,4,4,4,4,9,4,20,-1.24
12/31/2017,AN,3,5,1,3,10,1,13,-1.55
12/30/2017,ES,4,4,4,4,9,4,20,-1.25
12/30/2017,AA,4,4,4,4,9.25,4,20,0.56
12/30/2017,AN,4,4,1,2,9.75,2,13,-1.57
12/30/2017,NL,4,3,4,4,8.5,4,19,-0.57
12/30/2017,HO,4,3,4,4,8.5,4,19,0.14
12/30/2017,NA,3,2,3,4,10,5,17,-1.1
12/30/2017,RE,1,3,4,4,8.75,4,16,-0.06
12/30/2017,CL,2,4,1,3,8.25,3,13,-1.24
12/30/2017,LH,1,2,2,2,9.25,3,10,-2.32
12/30/2017,MW,4,4,4,4,8,5,21,0.89
12/30/2017,TM,3,4,3,3,7.25,4,17,-1.31
12/30/2017,NR,4,3,4,4,9,4,19,0.45
12/30/2017,ID,2,3,2,4,8.5,2,13,-1.64
12/30/2017,ID,2,3,2,4,,2,,
12/30/2017,ID,2,3,2,4,,2,,
12/30/2017,IP,4,3,4,3,8.75,6,20,0.4
12/30/2017,TN,4,4,3,4,8,4,19,0.25
12/29/2017,AA,4,3,4,4,10.5,4,19,0.06
12/29/2017,LH,2,2,2,2,8.75,3,11,-1.98
12/29/2017,NL,4,3,4,4,9,4,19,-0.58
12/29/2017,TS,5,5,6,7,9,5,28,1.3
12/29/2017,HO,3,3,4,4,8,4,18,-0.48
12/29/2017,NA,3,3,4,4,9.5,4,18,-0.82
12/29/2017,RE,3,3,3,4,10.25,4,17,0.22
12/29/2017,NE,4,3,4,4,9.5,6,21,1.12
12/29/2017,MW,3,3,4,4,9.25,5,19,-0.35
12/29/2017,NR,3,3,4,4,9,5,19,0.45
12/29/2017,CL,1,3,1,3,8.75,4,12,-1.58
12/29/2017,ID,2,3,2,3,9,2,12,-2.05
12/29/2017,ES,4,4,4,4,9,4,20,-1.26
12/29/2017,IP,3,3,4,3,9,5,18,-0.45
12/29/2017,TN,4,4,3,4,5.5,4,19,0.25
12/29/2017,AN,3,4,1,3,9.5,5,16,-0.91
12/28/2017,ES,4,4,4,4,9,4,20,-1.27
12/28/2017,NE,4,4,4,4,8,4,20,0.78
12/28/2017,NA,2,5,3,4,9.75,5,19,-0.53
12/28/2017,AA,3,4,4,4,3.75,4,19,0.06
12/28/2017,TN,4,4,3,4,8,4,19,0.25
12/28/2017,TS,4,7,7,7,7.5,7,32,2.31
12/28/2017,NR,3,3,4,3,4,3,16,-0.9
12/28/2017,LH,2,3,1,2,8,4,12,-1.61
12/28/2017,MW,2,3,3,4,4,5,17,-1.59
12/28/2017,NL,4,4,4,4,8.5,4,20,0.14
12/28/2017,HO,1,4,3,3,4,2,13,-3.56
12/28/2017,RE,1,3,2,2,4.25,2,10,-1.77
12/28/2017,AN,4,4,1,4,8,5,18,-0.46
12/28/2017,ID,1,1,2,1,5.25,1,6,-4.49
12/28/2017,ID,1,1,2,1,,1,,
12/28/2017,ID,1,1,2,1,,1,,
12/28/2017,ES,4,4,4,4,9,4,20,-1.28
12/27/2017,MW,4,3,4,4,9,5,20,0.26
12/27/2017,RE,2,4,4,4,7,5,19,0.78
12/27/2017,NE,4,4,4,4,6.5,4,20,0.79
12/27/2017,IP,4,5,2,5,9,5,21,0.82
12/27/2017,HO,3,4,4,4,9,4,19,0.12
12/27/2017,LH,3,3,2,3,7.25,4,15,-0.42
12/27/2017,ID,1,3,4,4,9.75,1,13,-1.85
12/27/2017,CL,1,4,1,2,9.25,3,11,-1.94
12/27/2017,NR,4,5,4,5,9,4,22,1.8
12/27/2017,ES,4,3,4,4,9,4,19,-1.48
12/27/2017,TN,4,4,2,4,8,4,18,-0.36
12/27/2017,NA,3,4,3,3,7,4,17,-1.11
12/27/2017,AN,3,4,2,4,6.25,4,17,-0.69
12/26/2017,HO,4,3,4,4,10.5,4,19,0.12
12/26/2017,ES,4,4,4,4,9,4,20,-1.31
12/26/2017,RE,2,3,1,7,9,4,17,0.22
12/26/2017,LH,3,4,3,3,10,4,17,0.39
12/26/2017,TM,4,4,3,4,7,4,19,-0.36
12/26/2017,CL,3,3,1,5,8.5,3,15,-0.63
12/26/2017,NR,4,4,4,4,9,4,20,0.92
12/26/2017,AA,5,5,5,4,9,4,23,2.06
12/26/2017,NE,4,4,4,4,8.5,4,20,0.79
12/26/2017,IP,5,7,1,4,7.5,6,23,1.68
12/26/2017,NA,3,5,5,3,7,3,19,-0.54
12/26/2017,TN,4,4,3,4,8,4,19,0.25
12/26/2017,AN,3,3,2,4,7.25,5,17,-0.69
12/25/2017,ES,4,3,4,4,9,4,19,-1.51
12/25/2017,HO,4,3,4,4,8,4,19,0.12
12/25/2017,CL,2,3,1,4,8,4,14,-0.97
12/25/2017,NR,3,4,4,4,9,4,19,0.47
12/25/2017,ID,3,4,4,4,8.75,1,16,-0.58
12/25/2017,RE,2,3,1,4,9,5,15,-0.35
12/25/2017,TM,4,4,4,4,7,4,20,0.12
12/25/2017,AA,4,4,4,4,9,4,20,0.59
12/25/2017,NA,3,4,4,4,8.75,3,18,-0.83
12/25/2017,LH,3,3,2,3,7,3,14,-0.82
12/25/2017,TN,4,4,3,4,8,4,19,0.25
12/25/2017,AN,4,3,3,7,6.5,4,21,0.2
12/24/2017,ID,3,3,4,3,9.25,2,15,-1.02
12/24/2017,ID,3,3,4,3,,2,,
12/24/2017,ID,3,3,4,3,,2,,
12/24/2017,LH,3,3,3,3,8.75,3,15,-0.42
12/24/2017,HO,4,4,4,4,10,4,20,0.75
12/24/2017,NE,4,4,4,4,8.5,4,20,0.8
12/24/2017,RE,4,4,3,4,8,4,19,0.78
12/24/2017,NR,3,4,4,4,9,3,18,0.02
12/24/2017,ES,4,4,4,4,9,4,20,-1.34
12/24/2017,CL,3,4,2,7,8.75,3,19,0.71
12/24/2017,NA,3,3,4,4,9.25,2,16,-1.42
12/24/2017,AN,3,3,4,4,5.5,4,18,-0.47
12/24/2017,TN,4,4,3,4,9,4,19,0.25
12/23/2017,CL,6,6,3,7,9,6,28,3.73
12/23/2017,HO,4,4,4,4,7,4,20,0.76
12/23/2017,NL,4,3,4,4,11.25,5,20,0.14
12/23/2017,AA,4,4,4,4,8,3,19,0.09
12/23/2017,IP,3,4,4,4,7.5,4,19,-0.01
12/23/2017,NE,4,4,4,4,11,4,20,0.8
12/23/2017,RE,2,1,1,4,7.5,4,12,-1.23
12/23/2017,ID,1,2,1,4,12,3,11,-2.76
12/23/2017,ID,1,2,1,4,,3,,
12/23/2017,NR,3,4,4,4,9.5,4,19,0.47
12/23/2017,ES,4,4,4,4,9,4,20,-1.36
12/23/2017,NA,4,5,3,5,9.25,4,21,0.01
12/23/2017,LH,2,2,2,4,8.25,3,13,-1.22
12/23/2017,AN,3,3,2,6,8.75,4,18,-0.47
12/23/2017,TN,3,3,3,4,10,4,17,-0.96
12/22/2017,HO,3,3,4,4,7.25,4,18,-0.51
12/22/2017,HO,3,3,4,4,,4,,
12/22/2017,TM,4,5,4,4,5.75,2,19,-0.36
12/22/2017,NL,4,2,4,4,12.25,4,18,-1.28
12/22/2017,ID,1,2,4,2,2.5,1,10,-3.29
12/22/2017,ID,1,2,4,2,,1,,
12/22/2017,ID,1,2,4,2,,1,,
12/22/2017,RE,1,1,1,4,8.75,2,9,-2.07
12/22/2017,NR,3,3,4,4,7,4,18,0.02
12/22/2017,ES,4,4,4,4,9,4,20,-1.37
12/22/2017,NE,3,3,1,3,7.75,2,12,-1.95
12/22/2017,LH,2,1,2,4,5,3,12,-1.63
12/22/2017,AN,3,2,2,6,2.25,2,15,-1.14
12/22/2017,NA,2,3,3,2,14,3,13,-2.29
12/22/2017,TN,3,3,2,3,2,2,13,-3.41
12/21/2017,ES,4,4,4,4,9,4,20,-1.39
12/21/2017,TM,3,2,3,3,6.5,2,13,-3.23
12/21/2017,AA,4,4,4,4,7,4,20,0.59
12/21/2017,TN,2,2,2,4,8,4,14,-2.94
12/21/2017,NL,3,4,4,4,7,4,19,-0.59
12/21/2017,HO,3,3,4,4,8,4,18,-0.51
12/21/2017,TS,3,3,3,3,6.75,4,16,-1.67
12/21/2017,MW,4,3,4,4,7.5,5,20,0.26
12/21/2017,ID,2,3,2,2,6.75,1,10,-3.44
12/21/2017,ID,2,3,2,2,,1,,
12/21/2017,ID,2,3,2,2,,1,,
12/21/2017,NR,3,3,4,4,9.25,4,18,0.02
12/21/2017,RE,6,3,5,4,8.25,3,21,1.35
12/21/2017,NA,3,2,3,4,9,4,16,-1.46
12/21/2017,CL,2,4,1,4,7.5,4,15,-0.64
12/21/2017,IP,3,3,3,4,8,6,19,-0.01
12/21/2017,LH,2,2,2,3,7.25,3,12,-1.66
12/21/2017,NE,4,4,4,4,6.75,3,19,0.45
12/21/2017,AN,2,3,3,4,6,3,15,-1.15
12/21/2017,AN,2,3,3,4,,3,,
12/20/2017,ES,4,4,4,4,9,4,20,-1.4
12/20/2017,TS,3,6,4,4,8.75,5,22,-0.16
12/20/2017,AA,4,4,4,4,8.5,4,20,0.59
12/20/2017,NL,4,4,4,4,10,4,20,0.12
12/20/2017,MW,4,4,4,4,8.5,4,20,0.26
12/20/2017,HO,3,4,4,4,9,4,19,0.12
12/20/2017,NA,3,4,4,4,10,5,20,-0.31
12/20/2017,IP,4,4,3,4,9,6,21,0.84
12/20/2017,NR,6,4,4,4,8.75,4,22,1.81
12/20/2017,LH,3,2,3,3,8,3,14,-0.87
12/20/2017,TM,4,3,5,4,7.25,4,20,0.09
12/20/2017,ID,3,3,3,4,9.25,3,16,-0.73
12/20/2017,ID,3,3,3,4,,3,,
12/20/2017,ID,3,3,3,4,,3,,
12/20/2017,TN,3,3,4,4,7.5,4,18,-0.43
12/20/2017,AN,4,4,5,2,7,3,18,-0.49
12/20/2017,NE,4,4,4,3,7.5,1,16,-0.59
12/20/2017,RE,3,5,5,5,8.5,4,22,1.66
12/19/2017,HO,4,3,4,4,8.5,4,19,0.12
12/19/2017,CL,2,4,1,4,7.5,4,15,-0.64
12/19/2017,NL,4,4,4,4,12.5,6,22,1.54
12/19/2017,RE,3,3,5,4,10.25,4,19,0.81
12/19/2017,ES,4,4,4,4,9,4,20,-1.42
12/19/2017,NA,3,3,3,4,10.25,5,18,-0.89
12/19/2017,ID,2,1,4,4,9.25,4,15,-1.22
12/19/2017,ID,2,1,4,4,,4,,
12/19/2017,ID,2,1,4,4,,4,,
12/19/2017,TN,3,2,3,4,8,4,16,-1.74
12/19/2017,NR,4,3,4,4,9.5,4,19,0.48
12/19/2017,LH,3,2,2,3,8,3,13,-1.28
12/19/2017,IP,3,3,4,3,8.5,6,19,0
12/19/2017,AN,4,3,3,4,8.25,3,17,-0.72
12/19/2017,AN,4,3,3,4,,3,,
12/19/2017,TM,3,3,4,4,7.25,4,18,-0.91
12/19/2017,AA,4,4,4,4,8,4,20,0.59
12/19/2017,NE,3,4,4,3,8.5,4,18,0.1
12/18/2017,ES,4,4,4,4,9,4,20,-1.43
12/18/2017,TS,5,5,5,5,8.25,6,26,0.86
12/18/2017,ID,3,3,3,4,8.5,3,16,-0.75
12/18/2017,ID,3,3,3,4,,3,,
12/18/2017,ID,3,3,3,4,,3,,
12/18/2017,HO,3,2,4,4,8.25,3,16,-1.76
12/18/2017,NL,4,4,4,4,8.5,4,20,0.14
12/18/2017,AA,4,4,4,4,8,4,20,0.6
12/18/2017,RE,1,4,3,4,8,3,15,-0.35
12/18/2017,NA,3,4,4,4,9.25,4,19,-0.61
12/18/2017,TN,3,3,3,4,8,4,17,-1.11
12/18/2017,MW,3,3,4,4,7.75,4,18,-0.97
12/18/2017,NR,4,3,4,4,9.5,4,19,0.49
12/18/2017,AN,3,3,4,4,8,5,19,-0.27
12/18/2017,AN,3,3,4,4,,5,,
12/18/2017,IP,3,4,3,4,7.75,5,19,0
12/18/2017,LH,3,3,3,3,8.25,4,16,-0.07
12/18/2017,NE,3,4,4,3,7,2,16,-0.59
12/18/2017,TM,4,5,4,3,6.25,4,20,0.08
12/17/2017,ES,4,4,4,4,9,4,20,-1.45
12/17/2017,NL,4,3,4,4,10,4,19,-0.57
12/17/2017,LH,2,2,3,3,8.25,3,13,-1.29
12/17/2017,AN,4,4,4,4,7.75,6,22,0.39
12/17/2017,HO,3,2,4,4,11,4,17,-1.15
12/17/2017,RE,1,4,1,3,8,1,10,-1.83
12/17/2017,NE,3,4,3,4,6.5,1,15,-0.93
12/17/2017,NR,3,3,4,4,9.5,4,18,0.04
12/17/2017,ID,3,4,4,4,9,4,19,0.69
12/17/2017,ID,3,4,4,4,,4,,
12/17/2017,ID,3,4,4,4,,4,,
12/17/2017,CL,4,4,2,3,5.25,3,16,-0.29
12/17/2017,TN,3,3,2,4,8.5,4,16,-1.77
12/17/2017,NA,4,3,4,4,8.25,4,19,-0.61
12/17/2017,AA,3,4,4,4,8.25,4,19,0.1
12/16/2017,MW,4,2,4,4,9.75,4,18,-0.98
12/16/2017,ES,4,4,4,4,9,4,20,-1.47
12/16/2017,NA,4,2,4,4,8.5,5,19,-0.61
12/16/2017,HO,4,1,4,4,10,4,17,-1.16
12/16/2017,NL,4,3,4,4,10.5,5,20,0.13
12/16/2017,AN,3,2,3,5,9.25,5,18,-0.49
12/16/2017,AN,3,2,3,5,,5,,
12/16/2017,NR,3,3,4,3,9,4,17,-0.4
12/16/2017,RE,1,2,2,4,9,2,11,-1.54
12/16/2017,ID,1,2,4,4,8.5,1,12,-2.66
12/16/2017,ID,1,2,4,4,,1,,
12/16/2017,ID,1,2,4,4,,1,,
12/16/2017,LH,2,2,2,3,8,3,12,-1.7
12/16/2017,TN,2,2,2,4,7,4,14,-3.12
12/16/2017,CL,2,4,4,4,8,4,18,0.41
12/16/2017,AA,3,3,4,4,9.5,4,18,-0.39
12/16/2017,NE,2,2,2,3,6.5,2,11,-2.32
12/15/2017,ES,4,4,4,4,9,4,20,-1.49
12/15/2017,TS,4,4,4,4,6.25,4,20,-0.66
12/15/2017,TM,3,4,4,4,7.25,3,18,-0.91
12/15/2017,AA,4,3,4,4,8,4,19,0.1
12/15/2017,IP,3,2,4,4,8,5,18,-0.42
12/15/2017,HO,4,3,4,4,9,4,19,0.09
12/15/2017,NE,4,3,4,4,8.5,3,18,0.08
12/15/2017,NL,4,4,4,4,10,4,20,0.13
12/15/2017,NA,6,2,3,5,10,5,21,-0.03
12/15/2017,LH,2,2,3,3,9.5,3,13,-1.32
12/15/2017,RE,1,2,4,4,8.5,3,14,-0.68
12/15/2017,NR,4,3,4,4,9.5,4,19,0.48
12/15/2017,ID,2,2,4,4,7,3,15,-1.27
12/15/2017,ID,2,2,4,4,,3,,
12/15/2017,ID,2,2,4,4,,3,,
12/15/2017,CL,2,2,1,2,7.5,4,11,-2.04
12/15/2017,MW,3,3,4,4,7.5,5,19,-0.37
12/15/2017,AN,2,2,2,2,7.5,3,11,-2.04
12/15/2017,AN,2,2,2,2,,3,,
12/15/2017,TN,3,2,3,4,7,4,16,-1.88
12/14/2017,ES,4,4,4,4,9,4,20,-1.5
12/14/2017,TM,3,3,2,3,5.25,2,13,-3.4
12/14/2017,TM,3,3,2,3,,2,,
12/14/2017,AN,4,4,4,3,7,3,18,-0.52
12/14/2017,AN,4,4,4,3,,3,,
12/14/2017,AN,4,4,4,3,,3,,
12/14/2017,HO,4,3,4,4,9,4,19,0.09
12/14/2017,AA,4,4,4,4,9.5,4,20,0.59
12/14/2017,TS,2,3,4,4,5,3,16,-1.69
12/14/2017,NL,4,4,4,4,9.5,4,20,0.14
12/14/2017,RE,2,4,4,4,8,3,17,0.2
12/14/2017,NA,5,3,4,5,9.25,6,23,0.54
12/14/2017,ID,3,2,4,4,8,3,16,-0.79
12/14/2017,ID,3,2,4,4,,3,,
12/14/2017,ID,3,2,4,4,,3,,
12/14/2017,NR,4,3,4,4,8.75,4,19,0.49
12/14/2017,CL,2,2,2,3,7.5,3,12,-1.73
12/14/2017,IP,3,3,4,3,8.75,5,18,-0.42
12/14/2017,TN,3,3,4,4,7,4,18,-0.54
12/14/2017,NE,3,3,4,4,8.5,3,17,-0.27
12/14/2017,LH,3,3,3,3,9.75,2,14,-0.92
12/13/2017,ES,4,4,4,4,9,4,20,-1.52
12/13/2017,MW,4,3,4,4,8,4,19,-0.37
12/13/2017,IP,4,2,5,4,9,5,20,0.41
12/13/2017,TS,3,3,5,5,9.75,5,21,-0.44
12/13/2017,NL,4,3,4,4,10,4,19,-0.56
12/13/2017,HO,4,2,4,4,9.5,4,18,-0.54
